"년월","대분류","중분류","전화","방문","이메일","게시판","SNS","이동상담","문자","합계"
"202002","문화/관광","기타","0","0","0","0","0","0","","0"
"202002","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"202002","문화/관광","여행/관광","2","1","0","0","0","0","","3"
"202002","문화/관광","자원봉사","1","0","2","0","0","0","","3"
"202002","문화/관광","종교","1","0","0","0","0","0","","1"
"202002","보건/복지","건강보험","72","4","0","0","0","0","","76"
"202002","보건/복지","국민연금","75","19","0","0","0","0","","94"
"202002","보건/복지","기타","10","1","0","0","0","0","","11"
"202002","보건/복지","동물병원","1","0","0","0","0","0","","1"
"202002","보건/복지","무료진료","2","0","0","0","0","0","","2"
"202002","보건/복지","불편/개선건의","2","0","0","0","0","0","","2"
"202002","보건/복지","사보험","1","1","0","0","0","0","","2"
"202002","보건/복지","사회복지","6","2","0","0","0","0","","8"
"202002","보건/복지","심리상담","5","14","5","0","0","0","","24"
"202002","보건/복지","의료기관","36","0","0","0","0","0","","36"
"202002","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"202002","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"202002","비즈니스","기타","2","0","0","0","0","0","","2"
"202002","비즈니스","노무/인사","0","0","0","0","0","0","","0"
"202002","비즈니스","마케팅","0","0","0","0","0","0","","0"
"202002","비즈니스","무역특화","1","0","0","0","0","0","","1"
"202002","비즈니스","법률/상법","0","0","0","0","0","0","","0"
"202002","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"202002","비즈니스","비자","0","0","0","0","0","0","","0"
"202002","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"202002","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"202002","비즈니스","세금","0","0","0","0","0","0","","0"
"202002","비즈니스","인허가","0","0","0","0","0","0","","0"
"202002","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"202002","비즈니스","창업교육","2","0","0","0","0","0","","2"
"202002","비즈니스","창업보육","0","0","0","0","0","0","","0"
"202002","비즈니스","창업일반","2","1","0","0","0","0","","3"
"202002","비즈니스","회사설립","1","0","0","0","0","0","","1"
"202002","안전","교통사고","7","1","1","0","0","0","","9"
"202002","안전","기타","2","0","0","0","0","0","","2"
"202002","안전","민사사건","9","1","0","3","0","0","","13"
"202002","안전","불편/개선건의","0","0","0","0","0","0","","0"
"202002","안전","일반사고","4","0","0","0","0","0","","4"
"202002","안전","재난/재해","0","0","0","0","0","0","","0"
"202002","안전","형사사건","8","5","0","0","0","0","","13"
"202002","여성/가족","가정폭력","1","0","0","0","0","0","","1"
"202002","여성/가족","가족상담","3","1","0","0","0","0","","4"
"202002","여성/가족","기타","3","0","0","0","0","0","","3"
"202002","여성/가족","불편/개선건의","0","0","0","0","0","0","","0"
"202002","여성/가족","이혼","14","4","1","0","0","0","","19"
"202002","여성/가족","임신/출산","1","0","0","0","0","0","","1"
"202002","정보통신","기타","2","0","0","0","0","0","","2"
"202002","정보통신","불편/개선건의","1","0","0","0","0","0","","1"
"202002","정보통신","우편/택배등","6","0","0","0","0","0","","6"
"202002","정보통신","인터넷","1","0","0","0","0","0","","1"
"202002","정보통신","전화","1","0","0","0","0","0","","1"
"202002","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"202002","정보통신","휴대폰","5","7","0","0","0","0","","12"
"202002","주거","공과금","3","0","0","0","0","0","","3"
"202002","주거","기타","4","0","0","0","0","0","","4"
"202002","주거","부동산매매","6","2","0","0","0","0","","8"
"202002","주거","부동산임대","9","3","0","0","0","0","","12"
"202002","주거","불편/개선건의","2","0","0","0","0","0","","2"
"202002","주거","이사","4","0","0","0","0","0","","4"
"202002","주거","주거관련분쟁","15","4","0","0","0","0","","19"
"202002","출입국","검역/세관","0","0","0","0","0","0","","0"
"202002","출입국","귀화/영주권","5","10","0","0","0","0","","15"
"202002","출입국","기타","39","11","0","0","0","0","","50"
"202002","출입국","난민","6","2","0","0","0","0","","8"
"202002","출입국","불편/개선건의","1","0","0","0","0","0","","1"
"202002","출입국","사증변경","47","18","1","0","0","0","","66"
"202002","출입국","사증연장","186","48","1","0","0","0","","235"
"202002","출입국","사증자격","36","12","0","0","0","0","","48"
"202002","출입국","사증취득","19","2","0","1","0","0","","22"
"202002","출입국","외국인등록증","111","23","0","2","0","0","","136"
"202002","출입국","초청","13","3","1","0","0","0","","17"
"202002","출입국","출국/입국","109","53","0","1","0","0","","163"
"202002","행정","공증","4","0","0","0","0","0","","4"
"202002","행정","기타","11","5","0","0","0","0","","16"
"202002","행정","불편/개선건의","0","0","0","0","0","0","","0"
"202002","행정","세무","74","6","2","0","0","0","","82"
"202002","행정","소비자상담","2","0","0","0","0","0","","2"
"202002","행정","쓰레기처리","3","0","0","0","0","0","","3"
"202002","행정","여권","18","10","0","0","0","0","","28"
"202002","행정","운전면허","80","10","0","1","0","0","","91"
"202002","행정","인감","2","0","0","0","0","0","","2"
"202002","행정","일반법률","23","9","1","0","0","0","","33"
"202002","행정","자동차관련","7","0","0","0","0","0","","7"
"202002","행정","출생 및 사망","4","0","0","0","0","0","","4"
"202002","행정","행정기관","69","3","0","0","0","0","","72"
"202002","행정","행정소송","1","0","0","0","0","0","","1"
"202002","행정","혼인관계","12","1","4","0","0","0","","17"
"202001","교육","교육기관","16","5","0","0","0","0","","21"
"202001","교육","기타","1","5","0","0","0","0","","6"
"202001","교육","보육시설","1","0","0","0","0","0","","1"
"202001","교육","불편/개선건의","2","0","0","0","0","0","","2"
"202001","교육","일반교육","17","14","0","0","0","0","","31"
"202001","교육","한국어교육","176","43","11","7","0","0","","237"
"202001","교통","기타","2","0","0","0","0","0","","2"
"202001","교통","대중교통","1","0","0","0","0","0","","1"
"202001","교통","불편/개선건의","0","0","0","0","0","0","","0"
"202001","교통","유실물","3","0","0","0","0","0","","3"
"202001","교통","항공 및 선박","1","0","0","0","0","0","","1"
"202001","금융","기타","3","0","0","0","0","0","","3"
"202001","금융","불편/개선건의","0","0","0","0","0","0","","0"
"202001","금융","신용카드","0","0","0","0","0","0","","0"
"202001","금융","은행업무","37","2","0","0","0","0","","39"
"202001","기타","기타","29","5","1","0","0","0","","35"
"202001","기타","렌탈","2","0","0","0","0","0","","2"
"202001","기타","매매/교환","0","0","0","0","0","0","","0"
"202001","기타","불편/개선건의","2","0","0","0","0","0","","2"
"202001","기타","센터안내","82","5","5","0","0","0","","92"
"202001","기타","통역","102","4","0","1","0","0","","107"
"202001","노무","고용보험","6","0","0","0","0","0","","6"
"202001","노무","구인","8","1","0","0","0","0","","9"
"202001","노무","구직","91","6","0","0","0","0","","97"
"202001","노무","근로자교육","23","3","0","0","0","0","","26"
"202001","노무","근로조건","32","9","0","0","0","0","","41"
"202001","노무","급여","92","15","0","1","0","0","","108"
"202001","노무","기타","27","2","0","0","0","0","","29"
"202001","노무","부당해고","12","1","0","0","0","0","","13"
"202001","노무","불편/개선건의","27","1","0","0","0","0","","28"
"202001","노무","사업장변경","49","1","0","0","0","0","","50"
"202001","노무","사업장이탈","2","0","0","0","0","0","","2"
"202001","노무","산재보험","10","3","0","0","0","0","","13"
"202001","노무","외국근로자보험","80","43","1","0","0","0","","124"
"202001","노무","재고용","23","0","0","0","0","0","","23"
"202001","노무","체불임금","59","15","0","0","0","0","","74"
"202001","문화/관광","교류/행사","3","1","0","0","0","0","","4"
"202001","문화/관광","기타","1","0","0","0","0","0","","1"
"202001","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"202001","문화/관광","여행/관광","2","0","1","0","0","0","","3"
"202001","문화/관광","자원봉사","2","0","0","0","0","0","","2"
"202001","문화/관광","종교","0","0","0","0","0","0","","0"
"202001","보건/복지","건강보험","51","4","0","0","0","0","","55"
"202001","보건/복지","국민연금","49","20","0","0","0","0","","69"
"202001","보건/복지","기타","5","1","0","0","0","0","","6"
"202001","보건/복지","동물병원","0","0","0","0","0","0","","0"
"202001","보건/복지","무료진료","3","0","0","0","0","0","","3"
"202001","보건/복지","불편/개선건의","1","0","0","0","0","0","","1"
"202001","보건/복지","사보험","3","0","0","0","0","0","","3"
"202001","보건/복지","사회복지","4","4","0","0","0","0","","8"
"202001","보건/복지","심리상담","12","11","2","0","0","0","","25"
"202001","보건/복지","의료기관","43","0","1","0","0","0","","44"
"202001","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"202001","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"202001","비즈니스","기타","1","0","0","0","0","0","","1"
"202001","비즈니스","노무/인사","0","0","0","0","0","0","","0"
"202001","비즈니스","마케팅","0","0","0","0","0","0","","0"
"202001","비즈니스","무역특화","0","0","0","0","0","0","","0"
"202001","비즈니스","법률/상법","0","1","0","0","0","0","","1"
"202001","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"202001","비즈니스","비자","0","0","0","0","0","0","","0"
"202001","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"202001","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"202001","비즈니스","세금","1","0","0","0","0","0","","1"
"202001","비즈니스","인허가","0","0","0","0","0","0","","0"
"202001","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"202001","비즈니스","창업교육","0","0","1","0","0","0","","1"
"202001","비즈니스","창업보육","2","0","0","0","0","0","","2"
"202001","비즈니스","창업일반","6","1","0","0","0","0","","7"
"202001","비즈니스","회사설립","4","1","0","0","0","0","","5"
"202001","안전","교통사고","4","0","0","0","0","0","","4"
"202001","안전","기타","7","1","0","0","0","0","","8"
"202001","안전","민사사건","23","5","0","0","0","0","","28"
"202001","안전","불편/개선건의","1","0","0","0","0","0","","1"
"202001","안전","일반사고","6","0","0","0","0","0","","6"
"202001","안전","재난/재해","0","0","0","0","0","0","","0"
"202001","안전","형사사건","12","8","1","0","0","0","","21"
"202001","여성/가족","가정폭력","1","0","0","0","0","0","","1"
"202001","여성/가족","가족상담","2","0","0","0","0","0","","2"
"202001","여성/가족","기타","3","3","0","0","0","0","","6"
"202001","여성/가족","불편/개선건의","3","0","0","0","0","0","","3"
"202001","여성/가족","이혼","11","6","1","0","0","0","","18"
"202001","여성/가족","임신/출산","3","0","0","0","0","0","","3"
"202001","정보통신","기타","1","0","0","0","0","0","","1"
"202001","정보통신","불편/개선건의","0","0","0","0","0","0","","0"
"202001","정보통신","우편/택배등","0","0","0","0","0","0","","0"
"202001","정보통신","인터넷","6","0","0","0","0","0","","6"
"202001","정보통신","전화","0","0","0","0","0","0","","0"
"202001","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"202001","정보통신","휴대폰","5","2","0","0","0","0","","7"
"202001","주거","공과금","0","0","0","0","0","0","","0"
"202001","주거","기타","2","1","0","0","0","0","","3"
"202001","주거","부동산매매","4","2","0","0","0","0","","6"
"202001","주거","부동산임대","18","2","0","0","0","0","","20"
"202001","주거","불편/개선건의","0","1","0","0","0","0","","1"
"202001","주거","이사","1","1","0","0","0","0","","2"
"202001","주거","주거관련분쟁","13","8","0","0","0","0","","21"
"202001","출입국","검역/세관","0","0","0","0","0","0","","0"
"202001","출입국","귀화/영주권","9","4","0","0","0","0","","13"
"202001","출입국","기타","28","19","1","0","0","0","","48"
"202001","출입국","난민","6","1","0","0","0","0","","7"
"202001","출입국","불편/개선건의","1","0","0","0","0","0","","1"
"202001","출입국","사증변경","50","28","1","0","0","0","","79"
"202001","출입국","사증연장","106","35","0","0","0","0","","141"
"202001","출입국","사증자격","23","11","0","0","0","0","","34"
"202001","출입국","사증취득","11","5","1","0","0","0","","17"
"202001","출입국","외국인등록증","74","26","0","0","0","0","","100"
"202001","출입국","초청","10","3","0","0","0","0","","13"
"202001","출입국","출국/입국","86","34","1","1","0","0","","122"
"202001","행정","공증","2","1","1","0","0","0","","4"
"202001","행정","기타","14","3","5","0","0","0","","22"
"202001","행정","불편/개선건의","1","0","0","0","0","0","","1"
"202001","행정","세무","78","5","0","0","0","0","","83"
"202001","행정","소비자상담","3","0","0","0","0","0","","3"
"202001","행정","쓰레기처리","1","0","0","0","0","0","","1"
"202001","행정","여권","7","3","0","0","0","0","","10"
"202001","행정","운전면허","115","12","1","0","0","0","","128"
"202001","행정","인감","0","0","0","0","0","0","","0"
"202001","행정","일반법률","40","23","0","0","0","0","","63"
"202001","행정","자동차관련","3","0","0","0","0","0","","3"
"202001","행정","출생 및 사망","4","0","0","0","0","0","","4"
"202001","행정","행정기관","81","6","2","0","0","0","","89"
"202001","행정","행정소송","5","0","0","0","0","0","","5"
"202001","행정","혼인관계","5","0","11","0","0","0","","16"
"201912","교육","교육기관","11","1","0","0","0","0","","12"
"201912","교육","기타","7","4","0","0","0","0","","11"
"201912","교육","보육시설","3","0","0","0","0","0","","3"
"201912","교육","불편/개선건의","0","0","0","0","0","0","","0"
"201912","교육","일반교육","16","17","0","0","0","0","","33"
"201912","교육","한국어교육","93","12","0","1","0","0","","106"
"201912","교통","기타","2","1","0","0","0","0","","3"
"201912","교통","대중교통","1","1","1","0","0","0","","3"
"201912","교통","불편/개선건의","1","0","0","0","0","0","","1"
"201912","교통","유실물","0","0","0","0","0","0","","0"
"201912","교통","항공 및 선박","2","0","0","0","0","0","","2"
"201912","금융","기타","0","0","0","0","0","0","","0"
"201912","금융","불편/개선건의","2","0","0","0","0","0","","2"
"201912","금융","신용카드","1","0","0","0","0","0","","1"
"201912","금융","은행업무","20","0","0","0","0","0","","20"
"201912","기타","기타","23","4","0","0","0","0","","27"
"201912","기타","렌탈","1","0","0","0","0","0","","1"
"201912","기타","매매/교환","0","0","0","0","0","0","","0"
"201912","기타","불편/개선건의","1","0","0","0","0","0","","1"
"201912","기타","센터안내","47","7","2","0","0","0","","56"
"201912","기타","통역","54","3","0","0","0","0","","57"
"201912","노무","고용보험","5","1","1","0","0","0","","7"
"201912","노무","구인","8","1","0","0","0","0","","9"
"201912","노무","구직","47","7","1","0","0","0","","55"
"201912","노무","근로자교육","10","1","0","0","0","0","","11"
"201912","노무","근로조건","39","6","0","0","0","0","","45"
"201912","노무","급여","93","15","0","0","0","0","","108"
"201912","노무","기타","18","3","0","0","0","0","","21"
"201912","노무","부당해고","8","6","0","0","0","0","","14"
"201912","노무","불편/개선건의","8","0","1","0","0","0","","9"
"201912","노무","사업장변경","55","0","0","0","0","0","","55"
"201912","노무","사업장이탈","0","0","0","0","0","0","","0"
"201912","노무","산재보험","13","3","0","0","0","0","","16"
"201912","노무","외국근로자보험","74","9","0","0","0","0","","83"
"201912","노무","재고용","17","0","0","0","0","0","","17"
"201912","노무","체불임금","43","18","0","0","0","0","","61"
"201912","문화/관광","교류/행사","2","1","0","0","0","0","","3"
"201912","문화/관광","기타","0","0","0","0","0","0","","0"
"201912","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"201912","문화/관광","여행/관광","1","0","0","0","0","0","","1"
"201912","문화/관광","자원봉사","1","0","0","0","0","0","","1"
"201912","문화/관광","종교","0","0","0","0","0","0","","0"
"201912","보건/복지","건강보험","72","8","0","0","0","0","","80"
"201912","보건/복지","국민연금","31","3","0","0","0","0","","34"
"201912","보건/복지","기타","5","0","0","0","0","0","","5"
"201912","보건/복지","동물병원","0","1","0","0","0","0","","1"
"201912","보건/복지","무료진료","0","0","0","0","0","0","","0"
"201912","보건/복지","불편/개선건의","0","0","0","0","0","0","","0"
"201912","보건/복지","사보험","1","0","0","0","0","0","","1"
"201912","보건/복지","사회복지","2","1","0","0","0","0","","3"
"201912","보건/복지","심리상담","8","17","3","0","0","0","","28"
"201912","보건/복지","의료기관","30","0","1","0","0","0","","31"
"201912","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"201912","비즈니스","관세/통관","3","0","0","0","0","0","","3"
"201912","비즈니스","기타","0","0","1","0","0","0","","1"
"201912","비즈니스","노무/인사","1","0","0","0","0","0","","1"
"201912","비즈니스","마케팅","0","0","0","0","0","0","","0"
"201912","비즈니스","무역특화","0","0","0","0","0","0","","0"
"201912","비즈니스","법률/상법","0","0","0","0","0","0","","0"
"201912","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"201912","비즈니스","비자","0","0","0","0","0","0","","0"
"201912","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"201912","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"201912","비즈니스","세금","0","0","0","0","0","0","","0"
"201912","비즈니스","인허가","0","0","0","0","0","0","","0"
"201912","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"201912","비즈니스","창업교육","1","0","0","0","0","0","","1"
"201912","비즈니스","창업보육","0","0","0","0","0","0","","0"
"201912","비즈니스","창업일반","5","1","0","0","0","0","","6"
"201912","비즈니스","회사설립","1","0","0","0","0","0","","1"
"201912","안전","교통사고","8","1","0","0","0","0","","9"
"201912","안전","기타","2","0","0","0","0","0","","2"
"201912","안전","민사사건","12","3","1","0","0","0","","16"
"201912","안전","불편/개선건의","1","0","0","0","0","0","","1"
"201912","안전","일반사고","0","0","0","0","0","0","","0"
"201912","안전","재난/재해","1","0","0","0","0","0","","1"
"201912","안전","형사사건","10","1","0","0","0","0","","11"
"201912","여성/가족","가정폭력","4","0","0","0","0","0","","4"
"201912","여성/가족","가족상담","0","0","0","0","0","0","","0"
"201912","여성/가족","기타","2","0","0","1","0","0","","3"
"201912","여성/가족","불편/개선건의","0","0","0","0","0","0","","0"
"201912","여성/가족","이혼","8","2","0","0","0","0","","10"
"201912","여성/가족","임신/출산","7","0","0","0","0","0","","7"
"201912","정보통신","기타","0","0","0","0","0","0","","0"
"201912","정보통신","불편/개선건의","0","0","0","0","0","0","","0"
"201912","정보통신","우편/택배등","2","0","0","0","0","0","","2"
"201912","정보통신","인터넷","0","0","0","0","0","0","","0"
"201912","정보통신","전화","0","0","0","0","0","0","","0"
"201912","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"201912","정보통신","휴대폰","7","2","0","0","0","0","","9"
"201912","주거","공과금","0","0","0","0","0","0","","0"
"201912","주거","기타","7","0","0","0","0","0","","7"
"201912","주거","부동산매매","4","0","0","0","0","0","","4"
"201912","주거","부동산임대","15","2","1","0","0","0","","18"
"201912","주거","불편/개선건의","1","0","0","0","0","0","","1"
"201912","주거","이사","1","0","0","0","0","0","","1"
"201912","주거","주거관련분쟁","8","7","0","0","0","0","","15"
"201912","출입국","검역/세관","2","0","0","0","0","0","","2"
"201912","출입국","귀화/영주권","11","5","0","0","0","0","","16"
"201912","출입국","기타","35","14","0","0","0","0","","49"
"201912","출입국","난민","1","5","0","2","0","0","","8"
"201912","출입국","불편/개선건의","0","0","0","1","0","0","","1"
"201912","출입국","사증변경","36","18","0","0","0","0","","54"
"201912","출입국","사증연장","69","45","1","0","0","0","","115"
"201912","출입국","사증자격","50","14","0","0","0","0","","64"
"201912","출입국","사증취득","14","6","1","0","0","0","","21"
"201912","출입국","외국인등록증","57","24","0","0","0","0","","81"
"201912","출입국","초청","9","2","0","0","0","0","","11"
"201912","출입국","출국/입국","37","10","0","0","0","0","","47"
"201912","행정","공증","3","0","0","0","0","0","","3"
"201912","행정","기타","9","0","0","0","0","0","","9"
"201912","행정","불편/개선건의","0","0","0","0","0","0","","0"
"201912","행정","세무","37","3","0","0","0","0","","40"
"201912","행정","소비자상담","4","0","0","0","0","0","","4"
"201912","행정","쓰레기처리","0","0","0","0","0","0","","0"
"201912","행정","여권","21","1","0","0","0","0","","22"
"201912","행정","운전면허","84","17","0","2","0","0","","103"
"201912","행정","인감","0","0","0","0","0","0","","0"
"201912","행정","일반법률","44","19","0","0","0","0","","63"
"201912","행정","자동차관련","6","1","2","0","0","0","","9"
"201912","행정","출생 및 사망","4","0","0","0","0","0","","4"
"201912","행정","행정기관","45","3","0","0","0","0","","48"
"201912","행정","행정소송","8","0","0","0","0","0","","8"
"201912","행정","혼인관계","9","2","3","0","0","0","","14"
"201911","교육","교육기관","8","6","0","0","0","0","","14"
"201911","교육","기타","11","1","0","0","0","0","","12"
"201911","교육","보육시설","2","2","0","0","0","0","","4"
"201911","교육","불편/개선건의","0","0","0","0","0","0","","0"
"201911","교육","일반교육","11","19","0","0","0","0","","30"
"201911","교육","한국어교육","89","24","0","1","0","1","","115"
"201911","교통","기타","0","1","0","0","0","0","","1"
"201911","교통","대중교통","2","0","0","0","0","0","","2"
"201911","교통","불편/개선건의","0","0","0","0","0","0","","0"
"201911","교통","유실물","1","0","0","0","0","0","","1"
"201911","교통","항공 및 선박","1","1","0","0","0","0","","2"
"201911","금융","기타","2","0","0","0","0","0","","2"
"201911","금융","불편/개선건의","0","0","0","0","0","0","","0"
"201911","금융","신용카드","0","0","0","0","0","0","","0"
"201911","금융","은행업무","15","5","0","0","0","0","","20"
"201911","기타","기타","19","5","0","0","0","0","","24"
"201911","기타","렌탈","0","0","0","0","0","0","","0"
"201911","기타","매매/교환","0","0","0","0","0","0","","0"
"201911","기타","불편/개선건의","0","0","0","1","0","0","","1"
"201911","기타","센터안내","62","5","1","0","0","0","","68"
"201911","기타","통역","53","8","0","1","0","0","","62"
"201911","노무","고용보험","14","0","0","0","0","0","","14"
"201911","노무","구인","3","0","0","0","0","0","","3"
"201911","노무","구직","87","8","0","0","0","0","","95"
"201911","노무","근로자교육","19","0","0","0","0","0","","19"
"201911","노무","근로조건","45","2","0","0","0","1","","48"
"201911","노무","급여","96","16","0","0","0","8","","120"
"201911","노무","기타","36","3","0","0","0","1","","40"
"201911","노무","부당해고","8","4","0","0","0","0","","12"
"201911","노무","불편/개선건의","3","0","0","0","0","0","","3"
"201911","노무","사업장변경","24","1","0","0","0","1","","26"
"201911","노무","사업장이탈","1","0","0","0","0","0","","1"
"201911","노무","산재보험","21","4","0","0","0","0","","25"
"201911","노무","외국근로자보험","68","30","0","0","0","49","","147"
"201911","노무","재고용","18","0","0","0","0","0","","18"
"201911","노무","체불임금","37","12","0","0","0","1","","50"
"201911","문화/관광","교류/행사","3","3","0","0","0","0","","6"
"201911","문화/관광","기타","1","0","0","0","0","0","","1"
"201911","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"201911","문화/관광","여행/관광","1","0","0","0","0","0","","1"
"201911","문화/관광","자원봉사","2","5","0","0","0","0","","7"
"201911","문화/관광","종교","0","0","0","0","0","0","","0"
"201911","보건/복지","건강보험","109","9","1","0","0","0","","119"
"201911","보건/복지","국민연금","50","10","0","0","0","16","","76"
"201911","보건/복지","기타","6","0","0","0","0","0","","6"
"201911","보건/복지","동물병원","0","0","0","0","0","0","","0"
"201911","보건/복지","무료진료","1","0","0","0","0","0","","1"
"201911","보건/복지","불편/개선건의","1","0","0","0","0","0","","1"
"201911","보건/복지","사보험","2","0","0","0","0","0","","2"
"201911","보건/복지","사회복지","4","1","0","0","0","0","","5"
"201911","보건/복지","심리상담","15","23","5","0","0","0","","43"
"201911","보건/복지","의료기관","42","1","1","0","0","0","","44"
"201911","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"201911","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"201911","비즈니스","기타","1","0","0","0","0","0","","1"
"201911","비즈니스","노무/인사","1","0","0","0","0","0","","1"
"201911","비즈니스","마케팅","0","0","0","0","0","0","","0"
"201911","비즈니스","무역특화","1","0","0","0","0","0","","1"
"201911","비즈니스","법률/상법","0","0","0","0","0","0","","0"
"201911","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"201911","비즈니스","비자","0","0","0","0","0","0","","0"
"201911","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"201911","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"201911","비즈니스","세금","0","0","0","0","0","0","","0"
"201911","비즈니스","인허가","0","0","0","0","0","0","","0"
"201911","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"201911","비즈니스","창업교육","0","0","0","0","0","0","","0"
"201911","비즈니스","창업보육","0","0","0","0","0","0","","0"
"201911","비즈니스","창업일반","0","0","0","0","0","0","","0"
"201911","비즈니스","회사설립","1","1","0","0","0","0","","2"
"201911","안전","교통사고","10","0","1","0","0","0","","11"
"201911","안전","기타","1","0","0","0","0","0","","1"
"201911","안전","민사사건","21","2","0","0","0","0","","23"
"201911","안전","불편/개선건의","0","0","0","0","0","0","","0"
"201911","안전","일반사고","1","0","0","0","0","0","","1"
"201911","안전","재난/재해","0","0","0","0","0","0","","0"
"201911","안전","형사사건","13","7","0","0","0","0","","20"
"201911","여성/가족","가정폭력","0","0","0","0","0","0","","0"
"201911","여성/가족","가족상담","4","1","0","0","0","0","","5"
"201911","여성/가족","기타","1","0","0","0","0","0","","1"
"201911","여성/가족","불편/개선건의","0","0","0","0","0","0","","0"
"201911","여성/가족","이혼","17","1","0","0","0","0","","18"
"201911","여성/가족","임신/출산","2","0","0","1","0","0","","3"
"201911","정보통신","기타","0","1","0","0","0","0","","1"
"201911","정보통신","불편/개선건의","0","0","0","0","0","0","","0"
"201911","정보통신","우편/택배등","1","0","1","0","0","0","","2"
"201911","정보통신","인터넷","2","0","0","0","0","0","","2"
"201911","정보통신","전화","1","0","0","0","0","0","","1"
"201911","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"201911","정보통신","휴대폰","9","2","0","0","0","0","","11"
"201911","주거","공과금","0","0","0","0","0","0","","0"
"201911","주거","기타","7","1","0","0","0","0","","8"
"201911","주거","부동산매매","6","2","0","0","0","0","","8"
"201911","주거","부동산임대","28","8","0","0","0","0","","36"
"201911","주거","불편/개선건의","0","0","0","0","0","0","","0"
"201911","주거","이사","0","0","0","0","0","0","","0"
"201911","주거","주거관련분쟁","14","6","0","1","0","0","","21"
"201911","출입국","검역/세관","1","0","0","0","0","0","","1"
"201911","출입국","귀화/영주권","8","12","0","0","0","0","","20"
"201911","출입국","기타","32","13","0","0","0","1","","46"
"201911","출입국","난민","1","2","0","0","0","0","","3"
"201911","출입국","불편/개선건의","1","0","0","0","0","0","","1"
"201911","출입국","사증변경","31","10","0","0","0","1","","42"
"201911","출입국","사증연장","96","41","2","0","0","0","","139"
"201911","출입국","사증자격","33","10","0","0","0","0","","43"
"201911","출입국","사증취득","15","11","0","0","0","0","","26"
"201911","출입국","외국인등록증","64","26","0","0","0","2","","92"
"201911","출입국","초청","19","5","0","0","0","0","","24"
"201911","출입국","출국/입국","42","20","0","0","0","1","","63"
"201911","행정","공증","4","3","0","0","0","0","","7"
"201911","행정","기타","9","2","0","0","0","0","","11"
"201911","행정","불편/개선건의","1","0","0","0","0","0","","1"
"201911","행정","세무","75","2","1","0","0","2","","80"
"201911","행정","소비자상담","3","0","0","0","0","0","","3"
"201911","행정","쓰레기처리","1","0","0","0","0","0","","1"
"201911","행정","여권","15","0","0","0","0","1","","16"
"201911","행정","운전면허","115","33","1","0","0","0","","149"
"201911","행정","인감","0","0","0","0","0","0","","0"
"201911","행정","일반법률","32","24","0","0","0","0","","56"
"201911","행정","자동차관련","5","0","0","0","0","0","","5"
"201911","행정","출생 및 사망","2","0","0","0","0","0","","2"
"201911","행정","행정기관","92","6","1","0","0","4","","103"
"201911","행정","행정소송","6","0","0","0","0","0","","6"
"201911","행정","혼인관계","7","3","1","0","0","0","","11"
"201910","교육","교육기관","12","3","0","0","0","0","","15"
"201910","교육","기타","5","6","0","0","0","0","","11"
"201910","교육","보육시설","2","0","0","0","0","0","","2"
"201910","교육","불편/개선건의","0","0","0","0","0","0","","0"
"201910","교육","일반교육","6","31","0","0","0","0","","37"
"201910","교육","한국어교육","66","20","1","0","0","2","","89"
"201910","교통","기타","2","3","0","0","0","0","","5"
"201910","교통","대중교통","4","0","0","0","0","0","","4"
"201910","교통","불편/개선건의","0","0","0","0","0","0","","0"
"201910","교통","유실물","1","0","0","0","0","0","","1"
"201910","교통","항공 및 선박","2","0","0","0","0","0","","2"
"201910","금융","기타","1","0","0","0","0","0","","1"
"201910","금융","불편/개선건의","0","0","0","0","0","0","","0"
